timestamp_us,adc_value
4737000,955
4737250,949
4737500,943
4737750,939
4738000,943
4738250,939
4738500,927
4738750,917
4739000,929
4739250,920
4739500,909
4739750,905
4740000,919
4740250,908
4740500,903
4740750,887
4741000,911
4741250,905
4741500,893
4741750,883
4742000,910
4742250,893
4742500,887
4742750,876
4743000,904
4743250,889
4743500,880
4743750,873
4744000,891
4744250,877
4744500,846
4744750,847
4745000,885
4745250,875
4745500,867
4745750,857
4746000,890
4746250,884
4746500,878
4746750,879
4747000,907
4747250,901
4747500,893
4747750,892
4748000,917
4748250,907
4748500,905
4748750,907
4749000,926
4749250,921
4749500,921
4749750,918
4750000,943
4750250,935
4750500,933
4750750,941
4751000,941
4751250,940
4751500,934
4751750,927
4752000,947
4752250,941
4752500,938
4752750,941
4753000,949
4753250,957
4753500,952
4753750,942
4754000,969
4754250,943
4754500,941
4754750,932
4755000,939
4755250,927
4755500,920
4755750,911
4756000,921
4756250,917
4756500,911
4756750,903
4757000,918
4757250,906
4757500,893
4757750,889
4758000,910
4758250,904
4758500,889
4758750,879
4759000,908
4759250,892
4759500,885
4759750,877
4760000,905
4760250,889
4760500,883
4760750,862
4761000,889
4761250,857
4761500,861
4761750,859
4762000,890
4762250,875
4762500,868
4762750,867
4763000,893
4763250,886
4763500,886
4763750,880
4764000,908
4764250,904
4764500,894
4764750,891
4765000,922
4765250,909
4765500,911
4765750,911
4766000,923
4766250,927
4766500,920
4766750,923
4767000,939
4767250,938
4767500,935
4767750,933
4768000,955
4768250,937
4768500,934
4768750,928
4769000,955
4769250,942
4769500,939
4769750,942
4770000,967
4770250,955
4770500,952
4770750,947
4771000,951
4771250,947
4771500,937
4771750,923
4772000,934
4772250,927
4772500,917
4772750,906
4773000,903
4773250,917
4773500,909
4773750,893
4774000,917
4774250,908
4774500,895
4774750,889
4775000,910
4775250,903
4775500,891
4775750,882
4776000,909
4776250,895
4776500,886
4776750,877
4777000,903
4777250,888
4777500,871
4777750,859
4778000,877
4778250,877
4778500,867
4778750,857
4779000,885
4779250,887
4779500,873
4779750,871
4780000,894
4780250,896
4780500,891
4780750,887
4781000,911
4781250,908
4781500,895
4781750,895
4782000,921
4782250,922
4782500,919
4782750,915
4783000,931
4783250,927
4783500,931
4783750,933
4784000,943
4784250,941
4784500,935
4784750,930
4785000,941
4785250,939
4785500,934
4785750,935
4786000,950
4786250,947
4786500,949
4786750,953
4787000,957
4787250,949
4787500,949
4787750,937
4788000,947
4788250,939
4788500,923
4788750,917
4789000,925
4789250,914
4789500,907
4789750,904
4790000,919
4790250,909
4790500,901
4790750,889
4791000,909
4791250,904
4791500,889
4791750,882
4792000,906
4792250,893
4792500,882
4792750,872
4793000,903
4793250,890
4793500,875
4793750,871
4794000,891
4794250,876
4794500,851
4794750,839
4795000,887
4795250,873
4795500,869
4795750,857
4796000,891
4796250,875
4796500,877
4796750,877
4797000,905
4797250,902
4797500,893
4797750,889
4798000,921
4798250,906
4798500,906
4798750,908
4799000,930
4799250,925
4799500,919
4799750,916
4800000,939
4800250,937
4800500,935
4800750,933
4801000,943
4801250,939
4801500,935
4801750,924
4802000,943
4802250,941
4802500,941
4802750,941
4803000,952
4803250,955
4803500,953
4803750,941
4804000,953
4804250,949
4804500,939
4804750,933
4805000,937
4805250,931
4805500,919
4805750,908
4806000,925
4806250,917
4806500,909
4806750,902
4807000,921
4807250,909
4807500,902
4807750,888
4808000,911
4808250,896
4808500,889
4808750,883
4809000,907
4809250,893
4809500,886
4809750,875
4810000,903
4810250,890
4810500,892
4810750,859
4811000,891
4811250,859
4811500,863
4811750,858
4812000,887
4812250,874
4812500,872
4812750,867
4813000,896
4813250,893
4813500,891
4813750,879
4814000,909
4814250,903
4814500,891
4814750,892
4815000,907
4815250,909
4815500,911
4815750,909
4816000,928
4816250,922
4816500,921
4816750,922
4817000,942
4817250,937
4817500,934
4817750,932
4818000,943
4818250,935
4818500,933
4818750,932
4819000,947
4819250,944
4819500,939
4819750,943
4820000,966
4820250,954
4820500,948
4820750,943
4821000,948
4821250,941
4821500,935
4821750,918
4822000,941
4822250,925
4822500,917
4822750,909
4823000,923
4823250,917
4823500,909
4823750,891
4824000,912
4824250,905
4824500,894
4824750,888
4825000,909
4825250,896
4825500,888
4825750,879
4826000,910
4826250,901
4826500,887
4826750,876
4827000,908
4827250,890
4827500,870
4827750,855
4828000,874
4828250,875
4828500,867
4828750,857
4829000,891
4829250,885
4829500,877
4829750,871
4830000,905
4830250,894
4830500,889
4830750,888
4831000,916
4831250,906
4831500,895
4831750,895
4832000,922
4832250,922
4832500,919
4832750,917
4833000,930
4833250,931
4833500,931
4833750,927
4834000,942
4834250,939
4834500,936
4834750,931
4835000,941
4835250,939
4835500,936
4835750,937
4836000,950
4836250,941
4836500,950
4836750,953
4837000,954
4837250,951
4837500,943
4837750,937
4838000,949
4838250,937
4838500,925
4838750,915
4839000,927
4839250,918
4839500,909
4839750,903
4840000,923
4840250,911
4840500,896
4840750,889
4841000,911
4841250,905
4841500,891
4841750,883
4842000,907
4842250,895
4842500,888
4842750,879
4843000,905
4843250,892
4843500,883
4843750,873
4844000,894
4844250,877
4844500,852
4844750,842
4845000,888
4845250,874
4845500,868
4845750,856
4846000,892
4846250,883
4846500,879
4846750,875
4847000,908
4847250,896
4847500,893
4847750,889
4848000,910
4848250,908
4848500,905
4848750,907
4849000,926
4849250,924
4849500,919
4849750,918
4850000,936
4850250,935
4850500,933
4850750,932
4851000,940
4851250,939
4851500,934
4851750,927
4852000,951
4852250,942
4852500,941
4852750,939
4853000,952
4853250,957
4853500,955
4853750,941
4854000,953
4854250,944
4854500,938
4854750,933
4855000,942
4855250,933
4855500,921
4855750,909
4856000,935
4856250,917
4856500,891
4856750,901
4857000,916
4857250,906
4857500,895
4857750,888
4858000,914
4858250,895
4858500,886
4858750,879
4859000,905
4859250,893
4859500,886
4859750,877
4860000,905
4860250,891
4860500,878
4860750,861
4861000,883
4861250,855
4861500,859
4861750,852
4862000,890
4862250,869
4862500,867
4862750,863
4863000,901
4863250,890
4863500,886
4863750,883
4864000,909
4864250,902
4864500,893
4864750,888
4865000,915
4865250,907
4865500,911
4865750,908
4866000,935
4866250,921
4866500,919
4866750,922
4867000,939
4867250,925
4867500,4095
4867750,4095
4868000,4042
4868250,3859
4868500,3675
4868750,3518
4869000,3391
4869250,3307
4869500,3561
4869750,3451
4870000,3366
4870250,3263
4870500,3167
4870750,3091
4871000,2999
4871250,4095
4871500,4095
4871750,4061
4872000,4095
4872250,4095
4872500,3957
4872750,3771
4873000,3623
4873250,3481
4873500,3353
4873750,4095
4874000,4095
4874250,4095
4874500,3945
4874750,4095
4875000,3985
4875250,3787
4875500,3615
4875750,3469
4876000,3327
4876250,3388
4876500,4095
4876750,4095
4877000,3983
4877250,4095
