timestamp_us,adc_value
1216000,878
1216250,903
1216500,895
1216750,903
1217000,896
1217250,920
1217500,915
1217750,912
1218000,917
1218250,932
1218500,927
1218750,926
1219000,921
1219250,935
1219500,926
1219750,921
1220000,919
1220250,937
1220500,936
1220750,933
1221000,931
1221250,951
1221500,943
1221750,937
1222000,933
1222250,941
1222500,932
1222750,923
1223000,915
1223250,921
1223500,911
1223750,905
1224000,893
1224250,909
1224500,903
1224750,891
1225000,885
1225250,903
1225500,891
1225750,885
1226000,878
1226250,895
1226500,885
1226750,877
1227000,868
1227250,892
1227500,880
1227750,875
1228000,861
1228250,887
1228500,877
1228750,863
1229000,840
1229250,858
1229500,863
1229750,853
1230000,847
1230250,873
1230500,864
1230750,862
1231000,859
1231250,888
1231500,885
1231750,883
1232000,877
1232250,905
1232500,891
1232750,887
1233000,885
1233250,909
1233500,909
1233750,909
1234000,907
1234250,923
1234500,921
1234750,924
1235000,921
1235250,935
1235500,933
1235750,925
1236000,923
1236250,933
1236500,927
1236750,923
1237000,925
1237250,943
1237500,936
1237750,937
1238000,940
1238250,941
1238500,941
1238750,937
1239000,925
1239250,935
1239500,924
1239750,915
1240000,906
1240250,919
1240500,909
1240750,895
1241000,889
1241250,909
1241500,905
1241750,889
1242000,877
1242250,903
1242500,891
1242750,885
1243000,871
1243250,892
1243500,883
1243750,874
1244000,866
1244250,889
1244500,878
1244750,867
1245000,859
1245250,877
1245500,861
1245750,845
1246000,825
1246250,875
1246500,859
1246750,855
1247000,844
1247250,875
1247500,870
1247750,863
1248000,862
1248250,890
1248500,887
1248750,884
1249000,891
1249250,901
1249500,891
1249750,887
1250000,887
1250250,917
1250500,909
1250750,909
1251000,907
1251250,925
1251500,925
1251750,920
1252000,917
1252250,932
1252500,924
1252750,921
1253000,915
1253250,933
1253500,926
1253750,926
1254000,932
1254250,935
1254500,941
1254750,939
1255000,927
1255250,939
1255500,932
1255750,923
1256000,917
1256250,926
1256500,911
1256750,904
1257000,889
1257250,915
1257500,905
1257750,891
1258000,893
1258250,903
1258500,886
1258750,878
1259000,872
1259250,895
1259500,885
1259750,871
1260000,867
1260250,889
1260500,876
1260750,869
1261000,860
1261250,885
1261500,879
1261750,866
1262000,851
1262250,873
1262500,839
1262750,847
1263000,844
1263250,870
1263500,869
1263750,855
1264000,853
1264250,878
1264500,874
1264750,871
1265000,873
1265250,893
1265500,891
1265750,885
1266000,875
1266250,903
1266500,889
1266750,892
1267000,893
1267250,917
1267500,909
1267750,905
1268000,908
1268250,922
1268500,926
1268750,918
1269000,919
1269250,931
1269500,921
1269750,919
1270000,917
1270250,935
1270500,927
1270750,930
1271000,924
1271250,949
1271500,938
1271750,933
1272000,925
1272250,933
1272500,924
1272750,917
1273000,910
1273250,920
1273500,906
1273750,893
1274000,885
1274250,907
1274500,902
1274750,886
1275000,877
1275250,892
1275500,874
1275750,877
1276000,872
1276250,891
1276500,873
1276750,872
1277000,860
1277250,883
1277500,884
1277750,871
1278000,859
1278250,887
1278500,863
1278750,855
1279000,844
1279250,859
1279500,861
1279750,855
1280000,846
1280250,871
1280500,861
1280750,861
1281000,855
1281250,889
1281500,883
1281750,882
1282000,879
1282250,902
1282500,891
1282750,887
1283000,883
1283250,902
1283500,905
1283750,905
1284000,895
1284250,921
1284500,917
1284750,921
1285000,919
1285250,935
1285500,927
1285750,924
1286000,919
1286250,933
1286500,926
1286750,923
1287000,923
1287250,941
1287500,922
1287750,935
1288000,940
1288250,944
1288500,937
1288750,936
1289000,925
1289250,933
1289500,925
1289750,917
1290000,902
1290250,919
1290500,900
1290750,904
1291000,891
1291250,911
1291500,907
1291750,886
1292000,877
1292250,901
1292500,887
1292750,883
1293000,870
1293250,889
1293500,888
1293750,873
1294000,862
1294250,888
1294500,875
1294750,870
1295000,861
1295250,883
1295500,862
1295750,852
1296000,825
1296250,877
1296500,850
1296750,854
1297000,843
1297250,877
1297500,869
1297750,867
1298000,863
1298250,894
1298500,890
1298750,887
1299000,883
1299250,904
1299500,893
1299750,890
1300000,889
1300250,918
1300500,915
1300750,908
1301000,905
1301250,927
1301500,926
1301750,921
1302000,918
1302250,935
1302500,927
1302750,922
1303000,919
1303250,932
1303500,931
1303750,926
1304000,925
1304250,935
1304500,941
1304750,947
1305000,935
1305250,942
1305500,937
1305750,927
1306000,921
1306250,927
1306500,916
1306750,907
1307000,895
1307250,915
1307500,907
1307750,892
1308000,888
1308250,906
1308500,890
1308750,883
1309000,877
1309250,902
1309500,889
1309750,879
1310000,871
1310250,890
1310500,882
1310750,872
1311000,862
1311250,891
1311500,877
1311750,868
1312000,852
1312250,873
1312500,844
1312750,845
1313000,847
1313250,875
1313500,862
1313750,855
1314000,852
1314250,881
1314500,879
1314750,874
1315000,872
1315250,895
1315500,891
1315750,883
1316000,880
1316250,905
1316500,895
1316750,895
1317000,895
1317250,923
1317500,912
1317750,910
1318000,915
1318250,933
1318500,927
1318750,924
1319000,923
1319250,935
1319500,927
1319750,923
1320000,921
1320250,935
1320500,935
1320750,934
1321000,933
1321250,948
1321500,941
1321750,935
1322000,932
1322250,937
1322500,927
1322750,923
1323000,911
1323250,917
1323500,914
1323750,907
1324000,892
1324250,910
1324500,902
1324750,892
1325000,884
1325250,895
1325500,889
1325750,879
1326000,873
1326250,892
1326500,885
1326750,873
1327000,871
1327250,889
1327500,883
1327750,870
1328000,863
1328250,887
1328500,874
1328750,859
1329000,843
1329250,859
1329500,862
1329750,855
1330000,845
1330250,873
1330500,864
1330750,863
1331000,854
1331250,887
1331500,885
1331750,883
1332000,875
1332250,903
1332500,891
1332750,889
1333000,891
1333250,909
1333500,910
1333750,906
1334000,905
1334250,921
1334500,919
1334750,921
1335000,919
1335250,937
1335500,928
1335750,925
1336000,921
1336250,933
1336500,927
1336750,926
1337000,923
1337250,942
1337500,933
1337750,941
1338000,940
1338250,943
1338500,941
1338750,937
1339000,927
1339250,934
1339500,924
1339750,911
1340000,905
1340250,919
1340500,908
1340750,893
1341000,889
1341250,911
1341500,892
1341750,888
1342000,875
1342250,902
1342500,891
1342750,885
1343000,875
1343250,893
1343500,883
1343750,872
1344000,864
1344250,889
1344500,879
1344750,870
1345000,862
1345250,883
1345500,864
1345750,853
1346000,825
1346250,876
1346500,861
1346750,853
1347000,843
1347250,880
1347500,873
1347750,869
1348000,862
1348250,894
1348500,889
1348750,887
1349000,880
1349250,903
1349500,894
1349750,891
1350000,889
1350250,919
1350500,916
1350750,909
1351000,907
1351250,931
1351500,928
1351750,923
1352000,923
1352250,935
1352500,932
1352750,925
1353000,919
1353250,935
1353500,933
1353750,927
1354000,935
1354250,940
1354500,948
1354750,946
1355000,927
1355250,941
1355500,937
1355750,927
1356000,923
1356250,932
1356500,919
1356750,906
1357000,894
1357250,915
1357500,905
1357750,893
1358000,886
1358250,908
1358500,892
1358750,882
1359000,876
1359250,896
1359500,888
1359750,878
1360000,870
1360250,891
1360500,883
1360750,871
1361000,863
1361250,889
1361500,875
1361750,870
1362000,851
1362250,876
1362500,843
1362750,845
1363000,845
1363250,873
1363500,861
1363750,857
1364000,853
1364250,884
1364500,877
1364750,874
1365000,871
1365250,895
1365500,891
1365750,888
1366000,883
1366250,906
1366500,899
1366750,902
1367000,905
1367250,920
1367500,915
1367750,910
1368000,917
1368250,933
1368500,931
1368750,925
1369000,922
1369250,935
1369500,926
1369750,923
1370000,921
1370250,936
1370500,935
1370750,937
1371000,933
1371250,953
1371500,942
1371750,941
1372000,927
1372250,940
1372500,925
1372750,922
1373000,911
1373250,921
1373500,910
1373750,905
1374000,894
1374250,911
1374500,900
1374750,894
1375000,883
1375250,901
1375500,885
1375750,885
1376000,875
1376250,901
1376500,884
1376750,875
1377000,869
1377250,889
1377500,878
1377750,871
1378000,861
1378250,889
1378500,883
1378750,859
1379000,843
1379250,859
1379500,871
1379750,854
1380000,843
1380250,873
1380500,855
1380750,861
1381000,855
1381250,887
1381500,869
1381750,875
1382000,873
1382250,891
1382500,889
1382750,883
1383000,901
1383250,904
1383500,905
1383750,907
1384000,903
1384250,920
1384500,919
1384750,921
1385000,917
1385250,931
1385500,919
1385750,923
1386000,919
1386250,930
1386500,921
1386750,923
1387000,921
1387250,938
1387500,935
1387750,935
1388000,940
1388250,939
1388500,939
1388750,933
1389000,925
1389250,933
1389500,924
1389750,918
1390000,905
1390250,920
1390500,893
1390750,904
1391000,888
1391250,911
1391500,904
1391750,878
1392000,4095
1392250,4095
1392500,3983
1392750,3773
1393000,3567
1393250,3387
1393500,3245
1393750,3278
1394000,3303
1394250,3173
1394500,3049
1394750,2941
1395000,2851
1395250,2747
1395500,2771
1395750,4095
1396000,4095
1396250,3999
1396500,4095
1396750,3945
1397000,3724
1397250,3547
1397500,3389
1397750,3250
1398000,3124
1398250,4095
1398500,4095
1398750,4021
1399000,4046
1399250,4052
1399500,3861
1399750,3689
1400000,3544
1400250,3428
1400500,3299
1400750,4095
1401000,4095
1401250,4069
1401500,4095
1401750,4095
1402000,3973
1402250,3813
1402500,3673
1402750,3543
1403000,3419
1403250,4095
1403500,4095
1403750,4095
1404000,4095
1404250,4095
1404500,4013
1404750,3870
1405000,3709
1405250,3595
1405500,3470
1405750,4095
1406000,4095
1406250,4068
1406500,4095
1406750,4095
1407000,3939
1407250,3757
1407500,3607
1407750,3462
1408000,3335
1408250,4095
1408500,4095
1408750,4059
1409000,4095
1409250,4095
1409500,3899
1409750,3710
1410000,3547
1410250,3399
1410500,3259
1410750,4095
1411000,4095
1411250,4031
1411500,4085
1411750,4077
1412000,3831
1412250,3631
1412500,3423
1412750,3272
1413000,3149
1413250,4095
1413500,4095
1413750,4038
1414000,4085
1414250,4069
1414500,3860
1414750,3675
1415000,3527
1415250,3398
1415500,3269
1415750,4095
1416000,4095
1416250,4095
1416500,4095
1416750,4095
1417000,3974
1417250,3807
1417500,3661
1417750,3528
1418000,3421
1418250,4095
1418500,4095
1418750,4095
1419000,4095
1419250,4095
1419500,4014
1419750,3847
1420000,3699
1420250,3577
1420500,3469
1420750,3368
1421000,3269
1421250,3199
1421500,3118
1421750,3034
1422000,4095
1422250,4095
1422500,4083
1422750,4095
1423000,4095
1423250,3965
1423500,3789
1423750,3630
1424000,3485
1424250,3343
1424500,4095
1424750,4095
1425000,4059
1425250,4095
1425500,4095
1425750,3893
1426000,3709
1426250,3555
1426500,3403
1426750,3273
1427000,4095
1427250,4095
1427500,4075
1427750,4095
1428000,4095
1428250,3886
1428500,3689
1428750,3508
1429000,3343
1429250,3161
1429500,4095
1429750,4095
1430000,4037
1430250,4067
1430500,4055
1430750,3835
1431000,3645
1431250,3497
1431500,3359
1431750,3239
1432000,4095
1432250,4095
1432500,4095
1432750,4095
1433000,4095
1433250,3975
1433500,3808
1433750,3666
1434000,3518
1434250,3409
1434500,4095
1434750,4095
1435000,4095
1435250,4006
1435500,4095
1435750,4043
1436000,3871
1436250,3725
1436500,3594
1436750,3477
1437000,4095
1437250,4095
1437500,4095
1437750,4022
1438000,4095
1438250,4070
1438500,3898
1438750,3753
1439000,3613
1439250,3481
1439500,4095
1439750,4095
1440000,4095
1440250,3978
1440500,4095
1440750,3992
1441000,3801
1441250,3639
1441500,3488
1441750,3351
1442000,3534
1442250,4095
1442500,4095
1442750,3973
1443000,4095
1443250,3959
1443500,3767
1443750,3597
1444000,3436
1444250,3300
1444500,3711
1444750,4095
1445000,4095
1445250,3932
1445500,4095
1445750,3885
1446000,3643
1446250,3491
1446500,3326
1446750,3183
1447000,3222
1447250,4095
1447500,4095
1447750,3961
1448000,4095
1448250,3986
1448500,3797
1448750,3627
1449000,3479
1449250,3355
1449500,3417
1449750,4095
1450000,4095
1450250,4072
1450500,4095
1450750,4091
1451000,3915
1451250,3765
1451500,3642
1451750,3512
1452000,3407
1452250,3303
1452500,3213
1452750,3119
1453000,3037
1453250,2970
1453500,2903
1453750,2841
1454000,2782
1454250,2727
1454500,2683
1454750,2639
1455000,2581
1455250,2532
1455500,2476
1455750,2429
1456000,2379
1456250,2327
1456500,2268
1456750,2219
1457000,2163
1457250,2107
1457500,2059
1457750,2003
1458000,1946
1458250,1899
1458500,1838
1458750,1786
1459000,1735
1459250,1685
1459500,1631
1459750,1578
1460000,1519
1460250,1469
1460500,1423
1460750,1369
1461000,1317
1461250,1261
1461500,1212
1461750,1163
1462000,1106
1462250,1049
1462500,979
1462750,935
1463000,909
1463250,906
1463500,884
1463750,869
1464000,863
1464250,889
1464500,876
1464750,879
1465000,874
1465250,903
1465500,893
1465750,891
1466000,884
1466250,907
1466500,901
1466750,905
1467000,907
1467250,925
1467500,921
1467750,917
1468000,917
1468250,937
1468500,933
1468750,931
1469000,925
1469250,937
1469500,932
1469750,925
1470000,923
1470250,939
1470500,938
1470750,935
1471000,935
1471250,951
1471500,946
1471750,938
1472000,935
1472250,942
1472500,934
1472750,925
1473000,911
1473250,927
1473500,921
1473750,905
1474000,893
1474250,917
1474500,895
1474750,895
1475000,887
1475250,903
1475500,890
1475750,887
1476000,879
1476250,901
1476500,884
1476750,877
1477000,871
1477250,890
1477500,879
1477750,873
1478000,861
1478250,888
1478500,887
1478750,857
1479000,845
1479250,858
1479500,868
1479750,853
1480000,843
1480250,875
1480500,863
1480750,867
1481000,861
1481250,890
1481500,891
1481750,880
1482000,877
1482250,903
1482500,892
1482750,886
1483000,882
1483250,907
1483500,909
1483750,908
1484000,905
1484250,923
1484500,919
1484750,923
1485000,922
1485250,935
1485500,933
1485750,925
1486000,921
1486250,935
1486500,923
1486750,924
1487000,927
1487250,939
1487500,937
1487750,940
1488000,947
1488250,949
1488500,935
1488750,934
1489000,926
1489250,938
1489500,919
1489750,919
1490000,908
1490250,917
1490500,906
1490750,904
1491000,892
1491250,909
1491500,893
1491750,889
1492000,877
1492250,901
1492500,877
1492750,884
1493000,873
1493250,892
1493500,892
1493750,876
1494000,863
1494250,887
1494500,877
1494750,867
1495000,860
1495250,879
1495500,861
1495750,848
1496000,823
1496250,874
1496500,862
1496750,853
1497000,843
1497250,877
1497500,868
1497750,869
1498000,867
1498250,893
1498500,893
1498750,894
1499000,883
1499250,905
1499500,891
1499750,891
1500000,889
1500250,918
1500500,911
1500750,909
1501000,906
1501250,929
1501500,926
1501750,923
1502000,921
1502250,936
1502500,931
1502750,925
1503000,921
1503250,936
1503500,931
1503750,925
1504000,927
1504250,937
1504500,941
1504750,947
1505000,933
1505250,943
1505500,937
1505750,932
1506000,923
1506250,932
1506500,915
1506750,900
1507000,893
1507250,928
1507500,901
1507750,895
1508000,886
1508250,909
1508500,892
1508750,879
1509000,877
1509250,900
1509500,887
1509750,877
1510000,871
1510250,893
1510500,882
1510750,872
1511000,862
1511250,888
1511500,877
1511750,867
1512000,851
1512250,873
1512500,843
1512750,843
1513000,849
1513250,873
1513500,861
1513750,859
1514000,854
1514250,880
1514500,875
1514750,875
1515000,869
1515250,901
1515500,891
1515750,887
1516000,883
1516250,903
1516500,893
1516750,894
1517000,895
1517250,919
1517500,917
1517750,910
1518000,915
1518250,931
1518500,927
1518750,924
1519000,921
1519250,933
1519500,925
1519750,922
1520000,921
1520250,935
1520500,935
1520750,935
1521000,933
1521250,950
1521500,941
1521750,933
1522000,931
1522250,939
1522500,931
1522750,923
1523000,914
1523250,921
1523500,911
1523750,905
1524000,891
1524250,915
1524500,902
1524750,892
1525000,885
1525250,901
1525500,887
1525750,879
1526000,873
1526250,901
1526500,885
1526750,877
1527000,870
1527250,891
1527500,879
1527750,872
1528000,860
1528250,887
1528500,875
1528750,859
1529000,845
1529250,853
1529500,859
1529750,856
1530000,846
1530250,873
1530500,867
1530750,861
1531000,855
1531250,887
1531500,883
1531750,879
1532000,873
1532250,902
1532500,894
1532750,883
1533000,878
1533250,905
1533500,909
1533750,907
1534000,905
1534250,921
1534500,922
1534750,921
1535000,919
1535250,935
1535500,933
1535750,924
1536000,921
1536250,934
1536500,925
1536750,922
1537000,925
1537250,940
1537500,937
1537750,938
1538000,943
1538250,943
1538500,939
1538750,933
1539000,925
1539250,934
1539500,923
1539750,915
1540000,905
1540250,919
1540500,903
1540750,903
1541000,888
1541250,907
1541500,904
1541750,887
1542000,875
1542250,902
1542500,889
1542750,885
1543000,872
1543250,891
1543500,884
1543750,873
1544000,863
1544250,888
1544500,876
1544750,869
1545000,861
1545250,883
1545500,868
1545750,850
1546000,825
1546250,875
1546500,862
1546750,855
1547000,845
1547250,878
1547500,873
1547750,868
1548000,863
1548250,893
1548500,889
1548750,886
1549000,877
1549250,906
1549500,894
1549750,889
1550000,889
1550250,917
1550500,911
1550750,907
1551000,907
1551250,927
1551500,926
1551750,923
1552000,920
1552250,935
1552500,927
1552750,921
1553000,917
1553250,931
1553500,928
1553750,925
1554000,931
1554250,939
1554500,942
1554750,943
1555000,932
1555250,939
1555500,941
1555750,927
1556000,921
1556250,926
1556500,916
1556750,907
1557000,894
1557250,916
1557500,903
1557750,894
1558000,887
1558250,905
1558500,888
1558750,877
1559000,874
1559250,894
1559500,885
1559750,875
1560000,868
1560250,889
1560500,878
1560750,869
1561000,859
1561250,885
1561500,873
1561750,867
1562000,845
1562250,871
1562500,843
1562750,842
1563000,843
1563250,871
1563500,857
1563750,849
1564000,847
1564250,878
1564500,873
1564750,872
1565000,876
1565250,901
1565500,889
1565750,884
1566000,878
1566250,902
1566500,889
1566750,893
1567000,893
1567250,914
1567500,911
1567750,907
1568000,905
1568250,927
1568500,922
1568750,921
1569000,917
1569250,932
1569500,924
1569750,918
1570000,919
1570250,932
1570500,932
1570750,926
1571000,925
1571250,944
1571500,941
1571750,934
1572000,926
1572250,932
1572500,924
1572750,919
1573000,907
1573250,920
1573500,908
1573750,896
1574000,903
1574250,907
1574500,918
1574750,886
1575000,875
1575250,901
1575500,886
1575750,879
1576000,871
1576250,891
1576500,869
1576750,871
1577000,861
1577250,886
1577500,871
1577750,869
1578000,857
1578250,885
1578500,871
1578750,854
1579000,841
1579250,857
1579500,858
1579750,851
1580000,845
1580250,869
1580500,847
1580750,857
1581000,853
1581250,884
1581500,878
1581750,880
1582000,872
1582250,890
1582500,887
1582750,879
1583000,871
1583250,905
1583500,905
1583750,903
1584000,895
1584250,917
1584500,910
1584750,918
1585000,916
1585250,933
1585500,919
1585750,919
1586000,915
1586250,925
1586500,911
1586750,918
1587000,919
1587250,935
1587500,932
1587750,933
1588000,936
1588250,939
1588500,934
1588750,927
1589000,921
1589250,930
1589500,891
1589750,908
1590000,895
1590250,911
1590500,907
1590750,902
1591000,887
1591250,909
1591500,908
1591750,888
1592000,875
1592250,901
1592500,891
1592750,876
1593000,870
1593250,891
1593500,877
1593750,875
1594000,869
1594250,891
1594500,882
1594750,870
1595000,862
1595250,879
1595500,851
1595750,851
1596000,824
1596250,873
1596500,867
1596750,850
1597000,839
1597250,877
1597500,869
1597750,863
1598000,863
1598250,892
1598500,885
1598750,884
1599000,878
1599250,916
1599500,895
1599750,886
1600000,887
1600250,916
1600500,914
1600750,909
1601000,903
1601250,924
1601500,923
1601750,921
1602000,921
1602250,938
1602500,930
1602750,922
1603000,917
1603250,933
1603500,931
1603750,926
1604000,926
1604250,935
1604500,941
1604750,943
1605000,932
1605250,941
1605500,939
1605750,924
1606000,918
1606250,926
1606500,915
1606750,905
1607000,901
1607250,915
1607500,906
1607750,894
1608000,886
1608250,907
1608500,891
1608750,884
1609000,877
1609250,903
1609500,887
1609750,873
1610000,869
1610250,892
1610500,882
1610750,872
1611000,862
1611250,886
1611500,871
1611750,867
1612000,852
1612250,875
1612500,843
1612750,841
1613000,845
1613250,875
1613500,860
1613750,855
1614000,853
1614250,883
1614500,888
1614750,872
1615000,871
1615250,901
1615500,891
1615750,885
1616000,883
1616250,906
1616500,894
1616750,896
1617000,904
1617250,920
1617500,915
1617750,911
1618000,916
1618250,932
1618500,927
1618750,925
1619000,925
1619250,935
1619500,927
1619750,920
1620000,921
1620250,935
1620500,935
1620750,933
1621000,931
1621250,951
1621500,949
1621750,938
1622000,933
1622250,938
1622500,932
1622750,923
1623000,915
1623250,922
1623500,919
1623750,907
1624000,893
1624250,913
1624500,903
1624750,892
1625000,882
1625250,900
1625500,888
1625750,887
1626000,876
1626250,901
1626500,886
1626750,875
1627000,872
1627250,889
1627500,879
1627750,871
1628000,859
1628250,887
1628500,875
1628750,857
1629000,846
1629250,857
1629500,863
1629750,857
1630000,844
1630250,875
1630500,867
1630750,861
1631000,856
1631250,888
1631500,886
1631750,879
1632000,875
1632250,901
1632500,895
1632750,887
1633000,884
1633250,906
1633500,908
1633750,909
1634000,903
1634250,921
1634500,921
1634750,921
1635000,919
1635250,935
1635500,933
1635750,927
1636000,923
1636250,931
1636500,926
1636750,925
1637000,923
1637250,939
1637500,933
1637750,934
1638000,937
1638250,943
1638500,935
1638750,933
1639000,923
1639250,933
1639500,920
1639750,914
1640000,895
1640250,918
1640500,904
1640750,895
1641000,886
1641250,907
1641500,894
1641750,885
1642000,873
1642250,893
1642500,887
1642750,876
1643000,869
1643250,889
1643500,879
1643750,872
1644000,862
1644250,880
1644500,877
1644750,863
1645000,858
1645250,877
1645500,861
1645750,845
1646000,819
1646250,870
1646500,858
1646750,841
1647000,3352
1647250,4095
1647500,3982
1647750,3759
1648000,3557
1648250,3387
1648500,3243
1648750,3277
1649000,3339
1649250,3214
1649500,3107
1649750,3003
1650000,2921
1650250,2851
1650500,2907
1650750,4095
1651000,4095
1651250,4077
1651500,4095
1651750,4095
1652000,3949
1652250,3786
1652500,3639
1652750,3506
1653000,3373
1653250,4095
1653500,4095
1653750,4087
1654000,4095
1654250,4095
1654500,4008
1654750,3862
1655000,3707
1655250,3575
1655500,3657
1655750,4095
1656000,4095
1656250,4061
1656500,4095
1656750,4078
1657000,3870
1657250,3701
1657500,3548
1657750,3411
1658000,3692
1658250,4095
1658500,4095
1658750,3973
1659000,4095
1659250,3979
1659500,3786
1659750,3607
1660000,3448
1660250,3311
1660500,3362
1660750,4095
1661000,4095
1661250,4011
1661500,4095
1661750,3997
1662000,3765
1662250,3575
1662500,3373
1662750,3223
1663000,3270
1663250,4095
1663500,4095
1663750,3934
1664000,3758
1664250,3989
1664500,3772
1664750,3620
1665000,3455
1665250,3337
1665500,3212
1665750,4095
1666000,4095
1666250,4095
1666500,3943
1666750,4095
1667000,4012
1667250,3839
1667500,3695
1667750,3551
1668000,3444
1668250,4095
1668500,4095
1668750,4095
1669000,4095
1669250,4095
1669500,4007
1669750,3835
1670000,3694
1670250,3573
1670500,3461
1670750,4095
1671000,4095
1671250,4095
1671500,4095
1671750,4095
1672000,4019
1672250,3863
1672500,3703
1672750,3565
1673000,3439
1673250,4095
1673500,4095
1673750,4095
1674000,4095
1674250,4095
1674500,3947
1674750,3759
1675000,3597
1675250,3439
1675500,3304
1675750,4095
1676000,4095
1676250,4071
1676500,4095
1676750,4095
1677000,3895
1677250,3696
1677500,3529
1677750,3373
1678000,3237
1678250,3115
1678500,2999
1678750,2887
1679000,2781
1679250,2655
1679500,4095
1679750,4095
1680000,4024
1680250,4044
1680500,4026
1680750,3811
1681000,3626
1681250,3470
1681500,3325
1681750,3214
1682000,4095
1682250,4095
1682500,4087
1682750,4095
1683000,4095
1683250,3935
1683500,3769
1683750,3627
1684000,3491
1684250,3370
1684500,4095
1684750,4095
1685000,4095
1685250,4095
1685500,4095
1685750,4025
1686000,3849
1686250,3695
1686500,3564
1686750,3448
1687000,4095
1687250,4095
1687500,4095
1687750,3998
1688000,4095
1688250,4052
1688500,3878
1688750,3733
1689000,3593
1689250,3455
1689500,4095
1689750,4095
1690000,4095
1690250,3885
1690500,4095
1690750,3975
1691000,3795
1691250,3629
1691500,3487
1691750,3343
1692000,4095
1692250,4095
1692500,4095
1692750,3944
1693000,4095
1693250,3947
1693500,3767
1693750,3579
1694000,3422
1694250,3290
1694500,4095
1694750,4095
1695000,4095
1695250,3916
1695500,4095
1695750,3867
1696000,3625
1696250,3471
1696500,3315
1696750,3172
1697000,3743
1697250,4095
1697500,4095
1697750,3947
1698000,4095
1698250,3952
1698500,3787
1698750,3610
1699000,3466
1699250,3342
1699500,3387
1699750,4095
1700000,4095
1700250,4025
1700500,4095
1700750,4055
1701000,3877
1701250,3731
1701500,3607
1701750,3483
1702000,3563
1702250,4095
1702500,4095
1702750,4047
1703000,4095
1703250,4082
1703500,3925
1703750,3767
1704000,3643
1704250,3515
1704500,3623
1704750,4095
1705000,4095
1705250,4061
1705500,4095
1705750,4085
1706000,3899
1706250,3735
1706500,3579
1706750,3445
1707000,3493
1707250,4095
1707500,4095
1707750,4037
1708000,4095
1708250,4031
1708500,3807
1708750,3639
1709000,3487
1709250,3349
1709500,3224
1709750,3107
1710000,3000
1710250,2905
1710500,2809
1710750,2729
1711000,2645
1711250,2559
1711500,2479
1711750,2411
1712000,2328
1712250,2247
1712500,2146
1712750,2071
1713000,2005
1713250,1933
1713500,1863
1713750,1788
1714000,1736
1714250,1679
1714500,1624
1714750,1574
1715000,1525
1715250,1482
1715500,1436
1715750,1389
1716000,1352
1716250,1310
1716500,1267
1716750,1238
1717000,1211
1717250,1179
1717500,1151
1717750,1124
1718000,1101
1718250,1083
1718500,1064
1718750,1043
1719000,1017
1719250,1001
1719500,983
1719750,971
1720000,956
1720250,964
1720500,953
1720750,953
1721000,942
1721250,965
1721500,957
1721750,943
1722000,940
1722250,947
1722500,938
1722750,916
1723000,916
1723250,925
1723500,915
1723750,908
1724000,895
1724250,919
1724500,909
1724750,901
1725000,888
1725250,903
1725500,893
1725750,886
1726000,878
1726250,895
1726500,889
1726750,879
1727000,873
1727250,893
1727500,885
1727750,874
1728000,861
1728250,889
1728500,877
1728750,863
1729000,847
1729250,857
1729500,863
1729750,858
1730000,847
1730250,877
1730500,869
1730750,863
1731000,855
1731250,892
1731500,887
1731750,880
1732000,879
1732250,903
1732500,895
1732750,891
1733000,889
1733250,909
1733500,911
1733750,910
1734000,907
1734250,922
1734500,920
1734750,923
1735000,923
1735250,939
1735500,935
1735750,931
1736000,923
1736250,934
1736500,931
1736750,926
1737000,925
1737250,941
1737500,937
1737750,938
1738000,943
1738250,947
1738500,941
1738750,939
1739000,931
1739250,936
1739500,928
1739750,919
1740000,908
1740250,920
1740500,914
1740750,901
1741000,889
1741250,910
1741500,904
1741750,889
1742000,879
1742250,895
1742500,891
1742750,883
1743000,873
1743250,893
1743500,887
1743750,875
1744000,869
1744250,890
1744500,879
1744750,870
1745000,862
1745250,885
1745500,868
1745750,856
1746000,823
1746250,875
1746500,861
1746750,855
1747000,843
1747250,879
1747500,874
1747750,864
1748000,864
1748250,893
1748500,887
1748750,884
1749000,879
1749250,904
1749500,893
1749750,889
1750000,887
1750250,918
1750500,908
1750750,909
1751000,905
1751250,926
1751500,925
1751750,924
1752000,923
1752250,937
1752500,935
1752750,923
1753000,919
1753250,935
1753500,930
1753750,931
1754000,927
1754250,937
1754500,943
1754750,947
1755000,933
1755250,946
1755500,939
1755750,927
1756000,921
1756250,935
1756500,920
1756750,910
1757000,902
1757250,917
1757500,907
1757750,894
1758000,891
1758250,907
1758500,891
1758750,883
1759000,877
1759250,895
1759500,891
1759750,875
1760000,869
1760250,893
1760500,884
1760750,873
1761000,863
1761250,887
1761500,872
1761750,869
1762000,852
1762250,874
1762500,845
1762750,845
1763000,847
1763250,873
1763500,859
1763750,853
1764000,851
1764250,882
1764500,875
1764750,873
1765000,871
1765250,903
1765500,878
1765750,888
1766000,883
1766250,905
1766500,890
1766750,902
1767000,895
1767250,919
1767500,915
1767750,911
1768000,915
1768250,932
1768500,930
1768750,927
1769000,922
1769250,935
1769500,927
1769750,923
1770000,922
1770250,939
1770500,934
1770750,935
1771000,926
1771250,949
1771500,948
1771750,937
1772000,934
1772250,938
1772500,930
1772750,923
1773000,910
1773250,921
1773500,910
1773750,905
1774000,891
1774250,911
1774500,903
1774750,889
