timestamp_us,adc_value
53000,907
53250,923
53500,922
53750,921
54000,920
54250,935
54500,932
54750,926
55000,921
55250,931
55500,931
55750,930
56000,925
56250,941
56500,935
56750,938
57000,939
57250,947
57500,939
57750,936
58000,925
58250,938
58500,921
58750,911
59000,905
59250,917
59500,909
59750,891
60000,891
60250,908
60500,902
60750,889
61000,876
61250,895
61500,891
61750,879
62000,871
62250,887
62500,4021
62750,4095
63000,3979
63250,3758
63500,3548
63750,3365
64000,3209
64250,3236
64500,3245
64750,3708
65000,4095
65250,4095
65500,3925
65750,4095
66000,4095
66250,4095
66500,4059
66750,4091
67000,4095
67250,4095
67500,4095
67750,3510
68000,4095
68250,4095
68500,4095
68750,3961
69000,4026
69250,4095
69500,4095
69750,4095
70000,4052
70250,4095
70500,4075
70750,4095
71000,4095
71250,3756
71500,3815
71750,4095
72000,3315
72250,3381
72500,3935
72750,4095
73000,3625
73250,3657
73500,3541
73750,4095
74000,4095
74250,3670
74500,4095
74750,4095
75000,3263
75250,3545
75500,4095
75750,3621
76000,3660
76250,4095
76500,4095
76750,4095
77000,3926
77250,4095
77500,3955
77750,3763
78000,3596
78250,3451
78500,3315
78750,3613
79000,4095
79250,3747
79500,3770
79750,4095
80000,4095
80250,3190
80500,3539
80750,3956
81000,3603
81250,3577
81500,3535
81750,4095
82000,4095
82250,4095
82500,4095
82750,4095
83000,4095
83250,4095
83500,3975
83750,3789
84000,3616
84250,3468
84500,3343
84750,3221
85000,3113
85250,3005
85500,2933
85750,2867
86000,2797
86250,2731
86500,2667
86750,2613
87000,2557
87250,2515
87500,2461
87750,2413
88000,2365
88250,2315
88500,2269
88750,2223
89000,2183
89250,2143
89500,2105
89750,2069
90000,2031
90250,2006
90500,1963
90750,1931
91000,2375
91250,3237
91500,3375
91750,3397
92000,3981
92250,3303
92500,3336
92750,3939
93000,4043
93250,3660
93500,3525
93750,4095
94000,4095
94250,4095
94500,3924
94750,3947
95000,4095
95250,4095
95500,4095
95750,4095
96000,4095
96250,4095
96500,4037
96750,4078
97000,4095
97250,4095
97500,4095
97750,3893
98000,4031
98250,4095
98500,4095
98750,3561
99000,3576
99250,3406
99500,4095
99750,4095
100000,4095
100250,4095
100500,3945
100750,3764
101000,3604
101250,3462
101500,3340
101750,3223
102000,3117
102250,3031
102500,2960
102750,2889
103000,2814
103250,2749
103500,2695
103750,2645
104000,2591
104250,2533
104500,2493
104750,2442
105000,2395
105250,2339
105500,2297
105750,2259
106000,2219
106250,2187
106500,2139
106750,2117
107000,2085
107250,2037
107500,2004
107750,1971
108000,1930
108250,1890
108500,1845
108750,1801
109000,1755
109250,1711
109500,1669
109750,1624
110000,1579
110250,1543
110500,1499
110750,1445
111000,1398
111250,1356
111500,1311
111750,1267
112000,1213
112250,1172
112500,1126
112750,1081
113000,1038
113250,999
113500,969
113750,935
114000,911
114250,906
114500,885
114750,851
115000,846
115250,885
115500,871
115750,861
116000,853
116250,885
116500,877
116750,876
117000,875
117250,903
117500,901
117750,890
118000,886
118250,915
118500,907
118750,902
119000,901
119250,931
119500,922
119750,917
120000,914
120250,934
120500,937
120750,933
121000,933
121250,947
121500,939
121750,933
122000,930
122250,943
122500,940
122750,937
123000,941
123250,949
123500,953
123750,951
124000,940
124250,952
124500,941
124750,934
125000,930
125250,937
125500,923
125750,915
126000,907
126250,922
126500,913
126750,904
127000,895
127250,911
127500,892
127750,888
128000,879
128250,905
128500,889
128750,879
129000,871
129250,895
129500,884
129750,877
130000,869
130250,891
130500,883
130750,868
131000,851
131250,879
131500,845
131750,855
132000,851
132250,879
132500,863
132750,857
133000,859
133250,887
133500,879
133750,877
134000,875
134250,902
134500,893
134750,889
135000,887
135250,909
135500,903
135750,905
136000,905
136250,923
136500,919
136750,918
137000,920
137250,936
137500,933
137750,927
138000,926
138250,935
138500,925
138750,924
139000,923
139250,939
139500,937
139750,933
140000,933
140250,953
140500,941
140750,937
141000,933
141250,939
141500,932
141750,919
142000,905
142250,920
142500,914
142750,905
143000,892
143250,916
143500,906
143750,894
144000,880
144250,901
144500,892
144750,880
145000,874
145250,893
145500,886
145750,875
146000,868
146250,891
146500,882
146750,873
147000,860
147250,890
147500,871
147750,855
148000,841
148250,860
148500,859
148750,852
149000,845
149250,873
149500,869
149750,863
150000,856
150250,889
150500,887
150750,881
151000,875
151250,905
151500,893
151750,889
152000,885
152250,909
152500,911
152750,909
153000,903
153250,921
153500,919
153750,923
154000,919
154250,936
154500,933
154750,925
155000,921
155250,934
155500,931
155750,926
156000,925
156250,940
156500,934
156750,939
157000,941
157250,943
157500,940
157750,937
158000,925
158250,935
158500,924
158750,915
159000,905
159250,918
159500,906
159750,901
160000,891
160250,909
160500,903
160750,888
161000,877
161250,903
161500,890
161750,883
162000,869
162250,894
162500,885
162750,874
163000,867
163250,890
163500,877
163750,872
164000,861
164250,879
164500,862
164750,837
165000,829
165250,884
165500,861
165750,854
166000,843
166250,876
166500,875
166750,870
167000,867
167250,893
167500,889
167750,885
168000,879
168250,905
168500,890
168750,889
169000,891
169250,916
169500,914
169750,908
170000,906
170250,924
170500,928
170750,923
171000,923
171250,940
171500,927
171750,925
172000,919
172250,932
172500,933
172750,933
173000,931
173250,941
173500,948
173750,941
174000,936
174250,944
174500,937
174750,931
175000,921
175250,926
175500,917
175750,905
176000,895
176250,914
176500,902
176750,894
177000,890
177250,908
177500,891
177750,883
178000,876
178250,903
178500,888
178750,877
179000,869
179250,890
179500,883
179750,875
180000,867
180250,891
180500,877
180750,867
181000,846
181250,883
181500,845
181750,854
182000,846
182250,863
182500,861
182750,855
183000,855
183250,875
183500,877
183750,877
184000,871
184250,910
184500,889
184750,884
185000,877
185250,902
185500,901
185750,905
186000,907
186250,913
186500,917
186750,911
187000,917
187250,933
187500,931
187750,926
188000,925
188250,932
188500,925
188750,924
189000,923
189250,939
189500,937
189750,931
190000,935
190250,953
190500,941
190750,938
191000,935
191250,939
191500,931
191750,923
192000,909
192250,920
192500,911
192750,905
193000,890
193250,911
193500,903
193750,893
194000,885
194250,902
194500,888
194750,885
195000,877
195250,903
195500,885
195750,875
196000,870
196250,889
196500,883
196750,871
197000,860
197250,883
197500,869
197750,856
198000,841
198250,867
198500,867
198750,855
199000,845
199250,871
199500,870
199750,863
200000,859
200250,879
200500,885
200750,879
201000,874
201250,914
201500,894
201750,887
202000,887
202250,907
202500,916
202750,909
203000,907
203250,917
203500,921
203750,923
204000,923
204250,937
204500,935
204750,926
205000,921
205250,935
205500,933
205750,931
206000,927
206250,941
206500,933
206750,941
207000,942
207250,946
207500,941
207750,937
208000,926
208250,939
208500,925
208750,915
209000,903
209250,917
209500,907
209750,895
210000,891
210250,909
210500,903
210750,888
211000,877
211250,901
211500,891
211750,878
212000,869
212250,891
212500,885
212750,877
213000,867
213250,889
213500,878
213750,863
214000,859
214250,876
214500,867
214750,837
215000,831
215250,877
215500,869
215750,855
216000,843
216250,883
216500,863
216750,870
217000,862
217250,893
217500,887
217750,879
218000,880
218250,903
218500,915
218750,889
219000,890
219250,921
219500,917
219750,911
220000,907
220250,924
220500,925
220750,923
221000,921
221250,934
221500,931
221750,921
222000,919
222250,932
222500,931
222750,931
223000,931
223250,941
223500,947
223750,940
224000,935
224250,945
224500,935
224750,927
225000,920
225250,926
225500,921
225750,920
226000,909
226250,920
226500,907
226750,901
227000,890
227250,907
227500,890
227750,885
228000,877
228250,895
228500,887
228750,877
229000,871
229250,893
229500,885
229750,873
230000,867
230250,885
230500,877
230750,863
231000,845
231250,875
231500,847
231750,851
232000,846
232250,877
232500,867
232750,856
233000,857
233250,885
233500,878
233750,875
234000,874
234250,901
234500,890
234750,885
235000,882
235250,907
235500,895
235750,903
236000,903
236250,921
236500,916
236750,911
237000,917
237250,934
237500,931
237750,925
238000,925
238250,936
238500,931
238750,925
239000,921
239250,939
239500,935
239750,935
240000,933
240250,953
240500,941
240750,937
241000,933
241250,940
241500,933
241750,923
242000,910
242250,922
242500,909
242750,905
243000,890
243250,911
243500,905
243750,900
244000,886
244250,896
244500,891
244750,879
245000,875
245250,892
245500,879
245750,875
246000,870
246250,888
246500,879
246750,873
247000,861
247250,890
247500,871
247750,856
248000,839
248250,861
248500,867
248750,854
249000,844
249250,875
249500,871
249750,861
250000,858
250250,892
250500,879
250750,877
251000,873
251250,903
251500,891
251750,891
252000,886
252250,909
252500,913
252750,911
253000,903
253250,921
253500,921
253750,923
254000,922
254250,935
254500,932
254750,931
255000,924
255250,934
255500,931
255750,934
256000,923
256250,937
256500,933
256750,936
257000,937
257250,940
257500,939
257750,931
258000,923
258250,931
258500,920
258750,909
259000,901
259250,915
259500,905
259750,895
260000,888
260250,906
260500,895
260750,885
261000,873
261250,894
261500,885
261750,879
262000,867
262250,889
262500,878
262750,871
263000,863
263250,886
263500,877
263750,867
264000,859
264250,875
264500,859
264750,829
265000,830
265250,874
265500,859
265750,851
266000,845
266250,874
266500,885
266750,868
267000,1246
267250,4095
267500,4072
267750,3864
268000,3665
268250,3492
268500,3343
268750,3228
269000,3277
269250,3347
269500,3237
269750,3141
270000,3049
270250,2981
270500,2909
270750,2989
271000,4095
271250,4095
271500,4047
271750,4095
272000,4095
272250,3946
272500,3799
272750,3654
273000,3542
273250,3419
273500,3517
273750,4095
274000,4095
274250,4041
274500,4095
274750,4064
275000,3884
275250,3718
275500,3559
275750,3424
276000,3303
276250,4095
276500,4095
276750,4076
277000,4095
277250,4095
277500,3899
277750,3717
278000,3555
278250,3412
278500,3273
278750,3316
279000,4095
279250,4095
279500,3989
279750,4095
280000,3977
280250,3774
280500,3606
280750,3438
281000,3271
281250,3132
281500,4095
281750,4095
282000,4000
282250,4013
282500,3999
282750,3776
283000,3605
283250,3438
283500,3303
283750,3180
284000,4095
284250,4095
284500,4055
284750,4095
285000,4095
285250,3915
285500,3731
285750,3605
286000,3471
286250,3357
286500,4095
286750,4095
287000,4095
287250,4029
287500,4095
287750,4062
288000,3891
288250,3743
288500,3609
288750,3485
289000,4095
289250,4095
289500,4095
289750,4023
290000,4095
290250,4088
290500,3917
290750,3765
291000,3639
291250,3507
291500,3583
291750,4095
292000,4095
292250,4025
292500,4095
292750,4048
293000,3862
293250,3691
293500,3549
293750,3415
294000,3285
294250,3165
294500,3059
294750,2968
295000,2873
295250,2866
295500,4095
295750,4095
296000,4039
296250,4095
296500,4027
296750,3823
297000,3640
297250,3487
297500,3321
297750,3177
298000,4095
298250,4095
298500,4020
298750,4047
299000,4037
299250,3812
299500,3621
299750,3463
300000,3317
300250,3192
300500,4095
300750,4095
301000,4095
301250,3929
301500,4095
301750,3957
302000,3773
302250,3636
302500,3508
302750,3383
303000,3463
303250,4095
303500,4095
303750,4071
304000,4095
304250,4095
304500,3935
304750,3782
305000,3627
305250,3514
305500,3385
305750,4095
306000,4095
306250,4085
306500,4095
306750,4095
307000,4011
307250,3838
307500,3703
307750,3582
308000,3455
308250,4095
308500,4095
308750,4088
309000,4095
309250,4095
309500,3947
309750,3771
310000,3621
310250,3478
310500,3353
310750,4095
311000,4095
311250,4095
311500,3997
311750,4095
312000,3968
312250,3783
312500,3607
312750,3449
313000,3309
313250,3365
313500,4095
313750,4095
314000,3988
314250,4095
314500,3941
314750,3700
315000,3501
315250,3366
315500,3215
315750,3091
316000,4095
316250,4095
316500,4002
316750,4058
317000,4059
317250,3893
317500,3683
317750,3534
318000,3391
318250,3276
318500,4095
318750,4095
319000,4095
319250,4095
319500,4095
319750,3991
320000,3817
320250,3680
320500,3563
320750,3445
321000,3798
321250,4095
321500,4095
321750,4025
322000,4095
322250,4063
322500,3909
322750,3756
323000,3637
323250,3513
323500,3421
323750,3327
324000,3235
324250,3147
324500,3064
324750,2987
325000,2905
325250,2837
325500,2763
325750,2686
326000,2622
326250,2555
326500,2491
326750,2429
327000,2373
327250,2313
327500,2245
327750,2185
328000,2121
328250,2068
328500,2008
328750,1945
329000,1887
329250,1833
329500,1779
329750,1719
330000,1658
330250,1607
330500,1557
330750,1494
331000,1431
331250,1369
331500,1276
331750,1229
332000,1179
332250,1120
332500,1065
332750,1015
333000,980
333250,953
333500,931
333750,915
334000,887
334250,920
334500,905
334750,895
335000,890
335250,911
335500,909
335750,911
336000,912
336250,926
336500,925
336750,923
337000,923
337250,941
337500,937
337750,936
338000,931
338250,941
338500,936
338750,931
339000,927
339250,943
339500,941
339750,941
340000,937
340250,959
340500,950
340750,941
341000,940
341250,949
341500,937
341750,926
342000,920
342250,927
342500,917
342750,909
343000,903
343250,920
343500,907
343750,905
344000,890
344250,905
344500,895
344750,891
345000,879
345250,903
345500,888
345750,883
346000,875
346250,896
346500,889
346750,881
347000,869
347250,894
347500,877
347750,861
348000,851
348250,867
348500,871
348750,859
349000,854
349250,878
349500,873
349750,871
350000,863
350250,891
350500,889
350750,885
351000,884
351250,909
351500,903
351750,885
352000,891
352250,915
352500,917
352750,914
353000,911
353250,927
353500,926
353750,925
354000,925
354250,940
354500,935
354750,932
355000,927
355250,937
355500,937
355750,933
356000,933
356250,947
356500,939
356750,943
357000,949
357250,953
357500,948
357750,941
358000,934
358250,940
358500,933
358750,910
359000,909
359250,922
359500,917
359750,906
360000,895
360250,918
360500,907
360750,892
361000,880
361250,907
361500,895
361750,884
362000,875
362250,902
362500,889
362750,878
363000,872
363250,894
363500,885
363750,873
364000,863
364250,884
364500,870
364750,842
365000,837
365250,885
365500,869
365750,859
366000,856
366250,885
366500,875
366750,874
367000,872
367250,895
367500,893
367750,888
368000,884
368250,907
368500,901
368750,893
369000,893
369250,925
369500,917
369750,918
370000,911
370250,932
370500,932
370750,925
371000,926
371250,939
371500,937
371750,927
372000,926
372250,943
372500,937
372750,933
373000,938
373250,944
373500,953
373750,949
374000,942
374250,953
374500,943
374750,936
375000,923
375250,930
375500,925
375750,911
376000,903
376250,919
376500,909
376750,903
377000,894
377250,914
377500,893
377750,887
378000,879
378250,901
378500,887
378750,877
379000,871
379250,894
379500,885
379750,871
380000,863
380250,889
380500,879
380750,869
381000,853
381250,875
381500,845
381750,853
382000,845
382250,877
382500,867
382750,856
383000,855
383250,887
383500,879
383750,876
384000,874
384250,901
384500,889
384750,885
385000,879
385250,907
385500,903
385750,905
386000,905
386250,919
386500,918
386750,915
387000,918
387250,931
387500,933
387750,925
388000,923
388250,937
388500,931
388750,924
389000,923
389250,939
389500,937
389750,933
390000,933
390250,951
390500,940
390750,936
391000,932
391250,938
391500,933
391750,921
392000,918
392250,921
392500,925
392750,903
393000,892
393250,895
393500,906
393750,891
394000,883
394250,903
394500,890
394750,885
395000,876
395250,891
395500,886
395750,876
396000,868
396250,878
396500,884
396750,869
397000,860
397250,889
397500,873
397750,856
398000,846
398250,857
398500,866
398750,853
399000,843
399250,878
399500,870
399750,859
400000,859
400250,887
400500,885
400750,883
401000,878
401250,886
401500,889
401750,889
402000,884
402250,911
402500,914
402750,908
403000,906
403250,918
403500,919
403750,917
404000,921
404250,931
404500,933
404750,927
405000,920
405250,922
405500,927
405750,927
406000,925
406250,936
406500,935
406750,936
407000,941
407250,947
407500,939
407750,936
408000,923
408250,934
408500,922
408750,915
409000,905
409250,919
409500,910
409750,916
410000,890
410250,910
410500,905
410750,885
411000,876
411250,902
411500,891
411750,879
412000,870
412250,892
412500,885
412750,875
413000,869
413250,889
413500,877
413750,868
414000,861
414250,875
414500,859
414750,829
415000,825
415250,876
415500,863
415750,854
416000,847
416250,877
416500,873
416750,869
417000,863
417250,893
417500,889
417750,885
418000,877
418250,903
418500,892
418750,889
419000,891
419250,919
419500,917
419750,910
420000,906
420250,925
420500,927
420750,925
421000,921
421250,939
421500,931
421750,925
422000,919
422250,934
422500,933
422750,931
423000,931
423250,942
423500,947
423750,944
424000,936
424250,942
424500,937
424750,931
425000,921
425250,931
425500,921
425750,907
426000,895
426250,916
426500,907
426750,894
427000,889
427250,910
427500,893
427750,886
428000,877
428250,895
428500,886
428750,873
429000,869
429250,889
429500,883
429750,872
430000,867
430250,884
430500,878
430750,867
431000,847
431250,875
431500,843
431750,852
432000,847
432250,874
432500,864
432750,855
433000,854
433250,879
433500,877
433750,877
434000,871
434250,903
434500,891
434750,885
435000,880
435250,908
435500,891
435750,905
436000,904
436250,920
436500,915
436750,910
437000,919
437250,933
437500,927
437750,925
438000,924
438250,935
438500,925
438750,923
439000,921
439250,937
439500,935
439750,936
440000,933
440250,950
440500,941
440750,937
441000,935
441250,939
441500,927
441750,923
442000,911
442250,921
442500,918
442750,904
443000,895
443250,914
443500,904
443750,894
444000,886
444250,900
444500,890
444750,885
445000,876
445250,894
445500,883
445750,876
446000,869
446250,890
446500,883
446750,871
447000,863
447250,887
447500,873
447750,858
448000,841
448250,861
448500,862
448750,854
449000,844
449250,873
449500,865
449750,867
450000,858
450250,888
450500,885
450750,882
451000,872
451250,903
451500,891
451750,887
452000,884
452250,908
452500,915
452750,905
453000,903
453250,923
453500,920
453750,919
454000,919
454250,934
454500,932
454750,924
455000,922
455250,933
455500,930
455750,925
456000,930
456250,939
456500,934
456750,937
457000,942
457250,943
457500,938
457750,937
458000,925
458250,935
458500,926
458750,915
459000,903
459250,919
459500,907
459750,901
460000,891
460250,911
460500,905
460750,886
461000,875
461250,892
461500,890
461750,879
462000,871
462250,891
462500,883
462750,875
463000,867
463250,888
463500,880
463750,872
464000,861
464250,884
464500,863
464750,839
465000,830
465250,876
465500,861
465750,855
466000,843
466250,883
466500,874
466750,869
467000,867
467250,894
467500,889
467750,884
468000,877
468250,905
468500,894
468750,889
469000,892
469250,919
469500,917
469750,911
470000,910
470250,924
470500,932
470750,925
471000,923
471250,935
471500,927
471750,923
472000,924
472250,932
472500,933
472750,933
473000,932
473250,941
473500,947
473750,943
474000,933
474250,943
474500,937
474750,926
475000,921
475250,925
475500,917
475750,908
476000,901
476250,915
476500,907
476750,895
477000,891
477250,909
477500,889
477750,886
478000,875
478250,902
478500,885
478750,877
479000,868
479250,890
479500,879
479750,873
480000,867
480250,885
480500,879
480750,868
481000,852
481250,873
481500,841
481750,848
482000,845
482250,873
482500,863
482750,857
483000,855
483250,884
483500,883
483750,877
484000,873
484250,893
484500,890
484750,887
485000,878
485250,905
485500,905
485750,903
486000,903
486250,922
486500,915
486750,914
487000,915
487250,937
487500,931
487750,926
488000,922
488250,935
488500,933
488750,921
489000,921
489250,938
489500,937
489750,934
490000,932
490250,947
490500,943
490750,936
491000,935
491250,940
491500,933
491750,923
492000,911
492250,921
492500,911
492750,905
493000,892
493250,911
493500,903
493750,891
494000,883
494250,895
494500,887
494750,884
495000,874
495250,885
495500,884
495750,875
496000,867
496250,887
496500,886
496750,873
497000,863
497250,885
497500,873
497750,857
498000,846
498250,859
498500,868
498750,856
499000,844
499250,863
499500,869
499750,861
500000,856
500250,893
500500,886
500750,882
501000,875
501250,907
501500,891
501750,890
502000,883
502250,906
502500,912
502750,909
503000,905
503250,911
503500,920
503750,920
504000,923
504250,941
504500,933
504750,926
505000,921
505250,939
505500,927
505750,926
506000,925
506250,943
506500,935
506750,937
507000,940
507250,907
507500,939
507750,937
508000,923
508250,936
508500,925
508750,914
509000,903
509250,919
509500,906
509750,903
510000,888
510250,907
510500,903
510750,887
511000,876
511250,901
511500,888
511750,884
512000,872
512250,885
512500,877
512750,868
513000,863
513250,887
513500,874
513750,868
514000,858
514250,873
514500,861
514750,830
515000,826
515250,870
515500,855
515750,851
516000,841
516250,877
516500,868
516750,863
517000,866
517250,889
517500,882
517750,877
518000,873
518250,902
518500,887
518750,887
519000,886
519250,917
519500,911
519750,909
520000,904
520250,927
520500,924
520750,923
521000,919
521250,935
521500,926
521750,920
522000,919
522250,933
522500,1503
522750,4095
523000,4095
523250,3927
523500,3762
523750,3611
524000,3454
524250,3359
524500,3598
524750,3466
525000,3347
525250,3232
525500,3141
525750,3027
526000,2937
526250,4095
526500,4095
526750,4095
527000,3963
527250,4095
527500,3963
527750,3767
528000,3610
528250,3463
528500,3318
528750,4062
529000,4095
529250,4095
529500,3979
529750,4095
530000,3965
530250,3771
530500,3593
530750,3431
531000,3275
531250,4095
531500,4095
531750,4095
532000,3929
532250,4095
532500,3883
532750,3679
533000,3516
533250,3369
533500,3241
533750,3463
534000,4095
534250,4095
534500,4004
534750,4095
535000,4019
535250,3833
535500,3671
535750,3535
536000,3419
536250,3497
536500,4095
536750,4095
537000,4066
537250,4095
537500,4079
537750,3915
538000,3759
538250,3631
538500,3499
538750,3702
539000,4095
539250,4095
539500,4059
539750,4095
540000,4095
540250,3957
540500,3795
540750,3657
541000,3541
541250,3625
541500,4095
541750,4095
542000,4030
542250,4095
542500,4058
542750,3865
543000,3703
543250,3551
543500,3415
543750,3299
544000,4095
544250,4095
544500,4051
544750,4095
545000,4091
545250,3869
545500,3679
545750,3526
546000,3373
546250,3242
546500,4095
546750,4095
547000,4061
547250,4095
547500,4086
547750,3853
548000,3641
548250,3429
548500,3293
548750,3157
549000,3487
549250,4095
549500,4095
549750,3935
550000,4095
550250,3948
550500,3754
550750,3599
551000,3449
551250,3325
551500,3211
551750,3104
552000,3013
552250,2927
552500,2859
552750,2933
553000,4095
553250,4095
553500,4014
553750,3865
554000,4095
554250,3965
554500,3811
554750,3667
555000,3531
555250,3411
555500,3487
555750,4095
556000,4095
556250,4057
556500,4095
556750,4095
557000,3951
557250,3786
557500,3646
557750,3532
558000,3391
558250,4095
558500,4095
558750,4057
559000,4095
559250,4095
559500,3923
559750,3744
560000,3591
560250,3452
560500,3317
560750,4095
561000,4095
561250,4056
561500,4095
561750,4095
562000,3886
562250,3704
562500,3541
562750,3385
563000,3254
563250,3929
563500,4095
563750,4095
564000,3946
564250,4095
564500,3895
564750,3661
565000,3469
565250,3327
565500,3189
565750,3213
566000,4095
566250,4095
566500,4005
566750,4095
567000,3999
567250,3815
567500,3645
567750,3496
568000,3368
568250,3247
568500,4095
568750,4095
569000,4083
569250,4095
569500,4095
569750,3966
570000,3803
570250,3667
570500,3541
570750,3429
571000,4095
571250,4095
571500,4095
571750,4095
572000,4095
572250,4041
572500,3882
572750,3735
573000,3611
573250,3492
573500,3599
573750,4095
574000,4095
574250,4083
574500,4095
574750,4095
575000,3923
575250,3753
575500,3610
575750,3467
576000,3333
576250,4095
576500,4095
576750,4068
577000,4095
577250,4095
577500,3899
577750,3723
578000,3557
578250,3423
578500,3282
578750,4095
579000,4095
579250,4054
579500,4095
579750,4091
580000,3879
580250,3690
580500,3527
580750,3371
581000,3222
581250,3094
581500,2939
581750,2845
582000,2751
582250,2652
582500,2573
582750,2487
583000,2415
583250,2343
583500,2280
583750,2220
584000,2159
584250,2104
584500,2047
584750,1997
585000,1950
585250,1898
585500,1851
585750,1815
586000,1780
586250,1741
586500,1705
586750,1671
587000,1641
587250,1611
587500,1587
587750,1557
588000,1523
588250,1487
588500,1467
588750,1435
589000,1406
589250,1391
589500,1369
589750,1339
590000,1319
590250,1309
590500,1275
590750,1254
591000,1235
591250,1211
591500,1179
591750,1151
592000,1116
592250,1087
592500,1054
592750,1021
593000,995
593250,989
593500,954
593750,937
594000,917
594250,910
594500,908
594750,902
595000,886
595250,905
595500,890
595750,885
596000,875
596250,894
596500,889
596750,882
597000,871
597250,905
597500,883
597750,867
598000,851
598250,866
598500,871
598750,861
599000,854
599250,871
599500,875
599750,869
600000,869
600250,905
600500,893
600750,888
601000,883
601250,905
601500,904
601750,889
602000,891
602250,910
602500,920
602750,918
603000,911
603250,932
603500,926
603750,927
604000,926
604250,940
604500,941
604750,937
605000,927
605250,941
605500,935
605750,932
606000,937
606250,943
606500,942
606750,947
607000,951
607250,915
607500,949
607750,943
608000,937
608250,945
608500,933
608750,925
609000,910
609250,923
609500,916
609750,906
610000,901
610250,917
610500,909
610750,896
611000,885
611250,907
611500,901
611750,891
612000,875
612250,895
612500,887
612750,877
613000,871
613250,895
613500,888
613750,877
614000,871
614250,889
614500,869
614750,845
615000,838
615250,884
615500,870
615750,860
616000,847
616250,885
616500,875
616750,873
617000,873
617250,903
617500,907
617750,890
618000,887
618250,906
618500,904
618750,893
619000,894
619250,923
619500,919
619750,915
620000,914
620250,933
620500,935
620750,932
621000,928
621250,941
621500,937
621750,933
622000,923
622250,941
622500,938
622750,935
623000,938
623250,949
623500,952
623750,951
624000,939
624250,953
624500,947
624750,937
625000,932
625250,936
625500,924
625750,916
626000,907
626250,921
626500,911
626750,905
627000,893
627250,915
627500,902
627750,889
628000,882
628250,907
628500,894
628750,883
629000,875
629250,893
629500,883
629750,874
630000,868
630250,891
630500,884
630750,873
631000,858
631250,883
631500,847
631750,853
632000,854
632250,873
632500,863
632750,856
633000,856
633250,890
633500,884
633750,883
634000,876
634250,902
634500,885
634750,887
635000,883
635250,908
635500,904
635750,907
636000,905
636250,927
636500,923
636750,917
637000,918
637250,936
637500,933
637750,931
638000,926
638250,937
638500,930
638750,923
639000,921
639250,939
639500,939
639750,936
640000,935
640250,952
640500,946
640750,938
641000,935
641250,943
641500,935
641750,925
642000,915
642250,923
642500,869
642750,903
643000,885
643250,912
643500,906
643750,892
644000,885
644250,902
644500,887
644750,886
645000,877
645250,894
645500,886
645750,875
646000,870
646250,892
646500,878
646750,875
647000,860
647250,889
647500,875
647750,857
648000,843
648250,862
648500,863
648750,858
649000,845
649250,874
649500,871
649750,869
650000,859
650250,893
650500,891
650750,885
651000,877
651250,904
651500,891
651750,895
652000,887
652250,909
652500,911
652750,909
653000,905
653250,923
653500,919
653750,921
654000,921
654250,933
654500,933
654750,925
655000,922
655250,933
655500,915
655750,925
656000,925
656250,943
656500,931
656750,937
657000,941
657250,940
657500,938
657750,934
658000,925
658250,935
658500,925
658750,917
659000,902
659250,917
659500,905
659750,895
660000,892
660250,909
660500,903
660750,888
661000,873
661250,902
